time,member,sales,delta
2026-09-21T22:39:36+08:00,OffLine,0,
2026-09-21T22:39:36+08:00,VideoCall·Fragmenta Amoris,0,
2026-09-21T22:39:48+08:00,OffLine,0,0
2026-09-21T22:39:48+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-21T22:39:58+08:00,OffLine,0,0
2026-09-21T22:39:58+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-21T22:40:09+08:00,OffLine,0,0
2026-09-21T22:40:09+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-21T22:40:20+08:00,OffLine,0,0
2026-09-21T22:40:20+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-21T22:40:30+08:00,OffLine,0,0
2026-09-21T22:40:30+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-21T22:40:40+08:00,OffLine,0,0
2026-09-21T22:40:40+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-21T22:41:06+08:00,OffLine,0,0
2026-09-21T22:41:06+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-21T22:41:17+08:00,OffLine,0,0
2026-09-21T22:41:17+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-21T22:41:27+08:00,OffLine,0,0
2026-09-21T22:41:27+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-21T22:41:38+08:00,OffLine,0,0
2026-09-21T22:41:38+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-21T22:41:48+08:00,OffLine,0,0
2026-09-21T22:41:48+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-21T22:41:59+08:00,OffLine,0,0
2026-09-21T22:41:59+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-21T22:42:24+08:00,OffLine,0,0
2026-09-21T22:42:24+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-21T22:42:34+08:00,OffLine,0,0
2026-09-21T22:42:34+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-21T22:42:45+08:00,OffLine,0,0
2026-09-21T22:42:45+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-21T22:42:55+08:00,OffLine,0,0
2026-09-21T22:42:55+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-21T22:43:06+08:00,OffLine,0,0
2026-09-21T22:43:06+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-21T22:43:16+08:00,OffLine,0,0
2026-09-21T22:43:16+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-21T22:43:41+08:00,OffLine,0,0
2026-09-21T22:43:41+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-21T22:43:51+08:00,OffLine,0,0
2026-09-21T22:43:51+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-21T22:44:02+08:00,OffLine,0,0
2026-09-21T22:44:02+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-21T22:44:13+08:00,OffLine,0,0
2026-09-21T22:44:13+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-21T22:44:23+08:00,OffLine,0,0
2026-09-21T22:44:23+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-21T22:44:33+08:00,OffLine,0,0
2026-09-21T22:44:33+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-21T22:44:59+08:00,OffLine,0,0
2026-09-21T22:44:59+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-21T22:45:09+08:00,OffLine,0,0
2026-09-21T22:45:09+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-21T22:45:20+08:00,OffLine,0,0
2026-09-21T22:45:20+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-21T22:45:31+08:00,OffLine,0,0
2026-09-21T22:45:31+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-21T22:45:41+08:00,OffLine,0,0
2026-09-21T22:45:41+08:00,VideoCall·Fragmenta Amoris,0,0
