time,member,sales,delta
2026-07-18T02:01:08+08:00,VideoCall·SION,233,
2026-07-18T02:01:08+08:00,VideoCall·RIKU,123,
2026-07-18T02:01:08+08:00,VideoCall·YUSHI,541,
2026-07-18T02:01:08+08:00,VideoCall·JAEHEE,145,
2026-07-18T02:01:08+08:00,VideoCall·RYO,184,
2026-07-18T02:01:08+08:00,VideoCall·SAKUYA,11,
2026-07-18T02:01:18+08:00,VideoCall·SION,233,0
2026-07-18T02:01:18+08:00,VideoCall·RIKU,123,0
2026-07-18T02:01:18+08:00,VideoCall·YUSHI,541,0
2026-07-18T02:01:18+08:00,VideoCall·JAEHEE,145,0
2026-07-18T02:01:18+08:00,VideoCall·RYO,184,0
2026-07-18T02:01:18+08:00,VideoCall·SAKUYA,11,0
2026-07-18T02:01:29+08:00,VideoCall·SION,233,0
2026-07-18T02:01:29+08:00,VideoCall·RIKU,123,0
2026-07-18T02:01:29+08:00,VideoCall·YUSHI,541,0
2026-07-18T02:01:29+08:00,VideoCall·JAEHEE,145,0
2026-07-18T02:01:29+08:00,VideoCall·RYO,184,0
2026-07-18T02:01:29+08:00,VideoCall·SAKUYA,11,0
2026-07-18T02:01:40+08:00,VideoCall·SION,233,0
2026-07-18T02:01:40+08:00,VideoCall·RIKU,123,0
2026-07-18T02:01:40+08:00,VideoCall·YUSHI,541,0
2026-07-18T02:01:40+08:00,VideoCall·JAEHEE,145,0
2026-07-18T02:01:40+08:00,VideoCall·RYO,184,0
2026-07-18T02:01:40+08:00,VideoCall·SAKUYA,11,0
2026-07-18T02:01:50+08:00,VideoCall·SION,233,0
2026-07-18T02:01:50+08:00,VideoCall·RIKU,123,0
2026-07-18T02:01:50+08:00,VideoCall·YUSHI,541,0
2026-07-18T02:01:50+08:00,VideoCall·JAEHEE,145,0
2026-07-18T02:01:50+08:00,VideoCall·RYO,184,0
2026-07-18T02:01:50+08:00,VideoCall·SAKUYA,11,0
2026-07-18T02:02:01+08:00,VideoCall·SION,233,0
2026-07-18T02:02:01+08:00,VideoCall·RIKU,123,0
2026-07-18T02:02:01+08:00,VideoCall·YUSHI,541,0
2026-07-18T02:02:01+08:00,VideoCall·JAEHEE,145,0
2026-07-18T02:02:01+08:00,VideoCall·RYO,184,0
2026-07-18T02:02:01+08:00,VideoCall·SAKUYA,11,0
